2026-07-08 07:58:32,157 - ERROR - user_service.user_service.py - FetchUserInfo - < id:6523852132, portrait:tb.1.7d661ea6.KbjeS33eW6vGfcQC0Bww4w >
2026-07-08 07:58:32,175 - ERROR - user_service.user_service.py - FetchUserInfo - < id:6499042135, portrait:tb.1.b9cbf7e9.t-7P3Sqn0GJDyuWF2s8f6A >
2026-07-08 07:58:32,382 - ERROR - user_service.user_service.py - FetchUserInfo - < id:6600046710, portrait:tb.1.1230e17b.3T-yoMbNTJ-6vomAsdcFUw >
2026-07-08 07:58:32,410 - ERROR - user_service.user_service.py - FetchUserInfo - < id:6609543802, portrait:tb.1.f84ab315.2rtEKTxkKfD6kHhageHYjw >
2026-07-08 07:58:32,427 - ERROR - user_service.user_service.py - FetchUserInfo - < id:6624937699, portrait:tb.1.386e1719.1PfH_K8pRbQxikvS6Pfmgg >
2026-07-08 07:58:32,479 - ERROR - user_service.user_service.py - FetchUserInfo - < id:6684175291, portrait:tb.1.e22ba1cd.DDHgrxbSFWZGV6jtackcxQ >
2026-07-08 07:58:32,482 - ERROR - user_service.user_service.py - FetchUserInfo - < id:6674976914, portrait:tb.1.94974126.Fw5rEiqTYn1dKDiGN0t-oA >
2026-07-08 07:58:32,695 - ERROR - user_service.user_service.py - FetchUserInfo - < id:6722637578, portrait:tb.1.9b496f5e.tk-rMdtzLz2o6pAAz6t7Kg >
2026-07-08 07:58:32,707 - ERROR - user_service.user_service.py - FetchUserInfo - < id:6703530631, portrait:tb.1.59c302b0.ObEsdWz--oCQyTBpeIKpYw >
2026-07-08 07:58:32,722 - ERROR - user_service.user_service.py - FetchUserInfo - < id:6735696577, portrait:tb.1.35a1ce1.6k0e3jGygqnOG3cjshb5nQ >
2026-07-08 07:58:32,785 - ERROR - user_service.user_service.py - FetchUserInfo - < id:6738055986, portrait:tb.1.c2e9c427.hOHdYjHa25Ww5WJab_mzqw >
2026-07-08 07:58:32,812 - ERROR - user_service.user_service.py - FetchUserInfo - < id:6798511745, portrait:tb.1.77ba4afe.ngzhwHo2Y9Mrzsf8E3ZHVg >
2026-07-08 07:58:32,893 - ERROR - user_service.user_service.py - FetchUserInfo - < id:6811601834, portrait:tb.1.76bc2508.KR0p4bsAQX_treCdLb2j_A >
2026-07-08 07:58:32,962 - ERROR - user_service.user_service.py - FetchUserInfo - < id:6820312002, portrait:tb.1.1bc4de1.KcU5ibpFJFQ_Mor63mRCyA >
2026-07-08 07:58:33,010 - ERROR - user_service.user_service.py - FetchUserInfo - < id:6813379789, portrait:tb.1.49333b09.1LQU6-63P3qHS9VS5MSawg >
2026-07-08 07:58:33,043 - ERROR - user_service.user_service.py - FetchUserInfo - < id:6852095168, portrait:tb.1.993e1a7.wPEAGGUKlJcDjVVncA9adQ >
2026-07-08 07:58:33,124 - ERROR - user_service.user_service.py - FetchUserInfo - < id:6863156451, portrait:tb.1.7b56fdec.dJBmPHaULzz8tH7XklT1Gw >
2026-07-08 07:58:33,125 - ERROR - user_service.user_service.py - FetchUserInfo - < id:6866344784, portrait:tb.1.168d6f90.pWExb9bQv0iHyU0EKHnkeQ >
2026-07-08 07:58:33,127 - ERROR - user_service.user_service.py - FetchUserInfo - < id:6895529148, portrait:tb.1.8c5cc49b.WIfnErCb7SLqaIUXlIp-xg >
2026-07-08 07:58:33,179 - ERROR - user_service.user_service.py - FetchUserInfo - < id:6924325033, portrait:tb.1.b5a13f88.qj8ITdX7GYzt6GwMnWZz_A >
2026-07-08 07:58:33,223 - ERROR - user_service.user_service.py - FetchUserInfo - < id:6960561435, portrait:tb.1.2c00ab7f.2iw0jgtc3fW4Sv01Vzbo2A >
2026-07-08 07:58:33,233 - ERROR - user_service.user_service.py - FetchUserInfo - < id:6943827502, portrait:tb.1.67330897.yNQHOKomxhXSG4kYeGn-fg >
2026-07-08 07:58:33,249 - ERROR - user_service.user_service.py - FetchUserInfo - < id:6956704951, portrait:tb.1.4ff886ba.aChFE-ZclWncK3WmUg2GGA >
2026-07-08 07:58:33,281 - ERROR - user_service.user_service.py - FetchUserInfo - < id:6957396094, portrait:tb.1.e4ac9cb.hhU0W1yDCJbGcpriIWRFrA >
2026-07-08 07:58:33,335 - ERROR - user_service.user_service.py - FetchUserInfo - < id:6975088365, portrait:tb.1.9cc1f219.yar9BK5pijBserQ2aWGsxA >
2026-07-08 07:58:33,463 - ERROR - user_service.user_service.py - FetchUserInfo - < id:6987901213, portrait:tb.1.ad0484ed.8ZeRJ4kakvUNOQOdefGapQ >
2026-07-08 07:58:33,536 - ERROR - user_service.user_service.py - FetchUserInfo - < id:7054223090, portrait:tb.1.80b2934d.Fi3Zh2JMyS6KJO7YSl6aLw >
2026-07-08 07:58:33,548 - ERROR - user_service.user_service.py - FetchUserInfo - < id:7057731591, portrait:tb.1.d3ec3beb.tPfYL5Uc4gCfCnbK5oYtYw >
2026-07-08 07:58:33,560 - ERROR - user_service.user_service.py - FetchUserInfo - < id:7064961675, portrait:tb.1.24aa5142.ZrAaFhAHgOyxLkcGVLNxAw >
2026-07-08 07:58:33,592 - ERROR - user_service.user_service.py - FetchUserInfo - < id:7076235678, portrait:tb.1.b2596a0c.i_xy65q6GWokDPTluqutxw >
2026-07-08 07:58:33,725 - ERROR - user_service.user_service.py - FetchUserInfo - < id:17596388567391, portrait:tb.1.4aeb88b4.LHO7CtZV1t-ImObRW3-aOg >
2026-07-08 07:58:33,725 - ERROR - user_service.user_service.py - FetchUserInfo - < id:7081122766, portrait:tb.1.2f6809bb.rWA1dVsLS8KTT8etWIbMQQ >
2026-07-08 07:58:33,782 - ERROR - user_service.user_service.py - FetchUserInfo - < id:17596400578146, portrait:tb.1.10741cbe.8m8yZbC4tz12K1254OxSMA >
2026-07-08 07:58:33,869 - ERROR - user_service.user_service.py - FetchUserInfo - < id:17596418039164, portrait:tb.1.3b9e3aba.gbbSqY6L23s0GvYL_-i6yA >
2026-07-08 07:58:33,951 - INFO - scrape_module.scrape_module.py - StepMark - < tid:10843134692 > - 帖子爬取完成
